user_id,tenure_months,active_days_30d,sessions_30d,family_members,features_used,support_tickets_90d,price_tier,months_since_last_active,autopay,prior_offers,acquisition_channel,mrr,annual_value
1781,2.9,0,0,3,1,2,1,3.8,1,0,referral,12.79,153.48
1784,28.6,1,0,4,4,0,1,1.49,0,1,paid_search,13.77,165.24
1786,17.0,3,12,3,5,0,2,4.12,1,0,organic,22.47,269.64
1793,3.8,0,3,3,7,0,1,0.56,0,1,app_store,12.76,153.12
1795,17.4,2,2,2,1,1,1,0.48,1,0,referral,12.15,145.8
1796,10.8,6,14,3,4,0,0,1.4,1,0,paid_search,8.62,103.44
1801,13.6,1,1,6,5,0,1,1.78,0,0,app_store,13.94,167.28
1805,48.2,7,22,6,1,0,1,1.32,0,0,organic,16.08,192.96
1810,35.9,4,6,3,5,0,1,1.92,1,0,paid_search,14.52,174.24
1814,7.5,3,14,2,8,2,0,1.99,1,1,referral,8.87,106.44
1815,5.1,4,12,3,6,1,1,2.03,1,0,paid_search,14.14,169.68
1824,28.4,6,17,1,3,0,0,2.55,0,1,paid_search,7.63,91.56
1825,6.2,1,1,5,3,0,1,4.13,1,0,paid_search,13.72,164.64
1828,45.7,0,1,4,5,0,0,0.82,1,1,organic,9.1,109.2
1830,50.1,6,20,5,1,0,1,3.31,1,0,paid_search,15.59,187.08
1841,2.6,7,18,5,6,1,1,0.81,1,0,paid_search,14.82,177.84
1848,12.8,4,12,2,3,1,0,1.28,1,2,organic,7.99,95.88
1851,17.9,6,23,3,2,0,0,0.25,1,1,referral,9.26,111.12
1853,5.7,4,10,5,8,0,0,1.24,1,1,paid_search,9.45,113.4
1859,8.6,6,16,2,8,0,0,5.34,0,0,organic,7.8,93.6
1861,13.1,4,8,2,2,0,0,1.8,0,1,referral,7.57,90.84
1869,11.6,4,4,6,7,0,0,5.52,0,1,paid_search,9.84,118.08
1871,32.7,2,1,6,6,0,1,2.58,1,1,organic,16.29,195.48
1872,17.2,2,10,6,5,0,0,3.81,1,0,app_store,9.98,119.76
1873,6.0,1,3,6,3,0,1,5.52,0,0,app_store,16.22,194.64
1878,7.3,3,12,4,2,1,0,0.67,0,0,paid_search,8.82,105.84
1880,28.8,6,15,1,4,0,0,5.23,1,0,app_store,7.27,87.24
1881,4.3,5,21,4,3,0,0,1.46,1,1,organic,9.07,108.84
1882,41.0,3,14,5,1,0,0,1.26,1,1,organic,8.52,102.24
1883,38.4,7,10,5,7,0,0,1.95,0,1,app_store,8.64,103.68
1890,20.7,7,23,1,4,0,0,1.28,1,0,referral,7.9,94.8
1893,9.3,6,18,3,8,0,0,1.32,0,1,organic,8.74,104.88
1896,20.2,2,9,1,7,1,0,1.06,1,1,organic,7.67,92.04
1899,19.2,3,4,5,2,0,1,1.88,1,1,organic,13.28,159.36
1905,33.8,1,16,2,7,1,0,0.31,0,0,paid_search,8.01,96.12
1906,20.6,5,8,3,5,1,1,1.25,0,0,paid_search,14.73,176.76
1909,32.1,4,10,5,8,0,0,7.56,1,0,organic,9.29,111.48
1911,5.8,5,22,6,7,0,0,3.81,1,0,organic,8.28,99.36
1912,24.2,4,15,2,8,0,0,2.84,1,0,organic,9.01,108.12
1917,24.8,2,2,3,1,1,0,1.09,0,1,organic,7.65,91.8
1922,30.8,0,0,1,5,0,0,1.27,0,0,paid_search,7.51,90.12
1925,18.6,3,16,4,8,0,0,1.48,1,0,organic,8.75,105.0
1927,9.5,2,0,4,1,1,0,1.2,1,0,organic,9.31,111.72
1928,33.1,6,17,3,5,0,0,0.59,1,1,organic,9.12,109.44
1930,18.1,1,6,4,1,1,0,1.54,1,0,app_store,9.24,110.88
1936,4.5,6,40,5,8,2,0,0.41,1,1,paid_search,8.57,102.84
1940,19.3,4,6,1,4,0,1,4.01,1,1,referral,12.64,151.68
1945,6.5,3,13,4,3,0,0,2.03,1,0,organic,8.72,104.64
1953,9.2,2,2,6,4,0,2,2.2,1,0,paid_search,22.21,266.52
1964,59.1,3,14,5,5,0,0,0.5,1,3,paid_search,8.83,105.96
1967,7.4,1,4,1,1,0,0,4.08,1,2,referral,8.44,101.28
1969,16.6,3,3,4,1,0,0,0.52,1,0,referral,8.42,101.04
1970,12.1,4,9,6,6,0,1,0.62,0,0,paid_search,14.07,168.84
1972,9.8,3,11,2,1,0,2,5.62,0,2,paid_search,21.08,252.96
1974,30.3,1,0,3,7,0,1,1.1,0,0,organic,14.82,177.84
1984,8.7,4,14,6,8,0,1,1.02,0,0,organic,14.03,168.36
1987,48.2,5,15,2,6,1,1,3.97,1,2,paid_search,12.79,153.48
1990,27.7,5,23,2,5,2,0,1.94,0,1,organic,8.04,96.48
2003,8.8,2,5,4,8,1,1,1.16,0,1,paid_search,13.02,156.24
2008,29.5,0,0,2,2,0,1,0.59,1,1,paid_search,12.44,149.28
2012,1.9,6,20,6,3,2,1,1.09,0,0,organic,14.95,179.4
2020,14.1,5,4,4,1,1,0,1.89,0,0,organic,8.86,106.32
2021,32.8,1,12,5,7,2,0,2.47,0,0,organic,8.38,100.56
2023,6.8,5,20,1,7,0,0,10.87,1,2,organic,8.52,102.24
2031,17.9,1,2,4,7,0,0,2.35,0,1,referral,9.25,111.0
2036,9.8,5,13,1,2,1,0,0.25,1,1,organic,7.83,93.96
2037,9.1,5,19,5,6,2,0,3.31,1,2,paid_search,8.5,102.0
2041,14.0,2,5,1,6,0,2,1.4,1,0,paid_search,19.32,231.84
2042,14.7,4,9,4,4,0,0,1.91,0,1,referral,7.92,95.04
2047,7.4,2,10,2,5,1,2,4.24,0,1,organic,22.2,266.4
2048,6.1,0,2,4,7,0,0,1.09,1,0,paid_search,9.16,109.92
2055,39.3,0,1,6,6,0,1,3.52,0,0,referral,14.39,172.68
2064,1.8,1,5,3,4,0,0,3.4,0,0,organic,8.46,101.52
2078,18.7,0,1,5,2,1,1,4.42,0,1,organic,14.01,168.12
2093,28.3,5,17,1,3,0,0,1.62,1,0,organic,7.6,91.2
2094,10.4,2,12,6,2,0,0,1.45,1,0,app_store,9.95,119.4
2096,20.3,0,1,3,6,0,0,1.36,1,0,organic,8.43,101.16
2100,16.8,1,1,1,6,0,1,6.04,0,0,paid_search,13.53,162.36
2104,45.7,4,17,6,6,2,1,0.46,0,1,paid_search,15.3,183.6
2106,1.3,1,1,1,3,0,0,5.19,1,0,paid_search,7.45,89.4
2109,1.3,4,15,3,1,0,1,4.1,1,0,app_store,13.53,162.36
2112,44.5,7,20,3,6,2,1,2.13,1,3,paid_search,14.96,179.52
2118,5.5,6,12,3,6,0,1,1.23,1,2,paid_search,14.82,177.84
2123,6.4,4,12,4,1,0,1,0.59,1,0,app_store,14.53,174.36
2124,10.0,3,10,6,4,1,1,0.67,1,1,paid_search,16.07,192.84
2125,7.7,5,34,4,1,0,0,3.43,1,0,referral,8.99,107.88
2128,24.9,2,6,1,7,0,0,0.79,1,0,organic,8.59,103.08
2129,9.8,2,3,4,5,1,0,2.25,1,0,paid_search,9.22,110.64
2136,18.9,4,14,1,7,1,0,0.77,0,1,referral,8.17,98.04
2143,3.4,2,6,6,3,0,1,1.74,1,0,referral,15.21,182.52
2145,8.3,7,16,6,2,3,0,0.2,1,0,app_store,9.38,112.56
2148,2.9,3,16,3,5,1,1,3.89,0,0,paid_search,14.97,179.64
2155,12.8,1,1,2,7,0,0,0.44,1,0,referral,7.55,90.6
2167,20.7,3,11,3,3,1,1,2.4,1,0,referral,14.37,172.44
2168,33.8,3,2,5,1,1,2,1.93,0,0,paid_search,20.67,248.04
2169,5.5,1,1,6,1,0,0,2.03,0,1,organic,8.92,107.04
2180,3.6,0,4,2,1,0,0,1.75,0,0,paid_search,7.55,90.6
2183,6.0,6,18,2,4,0,0,0.99,1,0,paid_search,7.86,94.32
2195,26.5,3,2,4,6,0,0,7.94,1,1,paid_search,8.69,104.28
2200,13.1,6,23,3,8,1,0,2.07,1,0,app_store,8.1,97.2
2205,12.8,4,6,1,5,0,0,0.99,1,0,organic,7.55,90.6
2206,8.9,0,0,5,7,0,2,0.62,1,0,paid_search,22.36,268.32
2214,26.3,5,11,2,8,0,1,3.77,0,2,paid_search,12.6,151.2
2215,23.0,5,13,5,2,1,1,2.27,0,1,organic,14.03,168.36
2218,31.9,1,12,5,1,0,1,0.84,1,0,paid_search,13.49,161.88
2221,8.4,4,7,3,2,0,2,0.9,1,0,app_store,20.35,244.2
2223,8.1,4,5,6,3,0,0,0.41,1,0,paid_search,9.88,118.56
2224,41.5,4,16,6,3,0,1,0.73,0,1,referral,13.53,162.36
2230,16.0,2,2,6,1,0,1,1.12,1,0,organic,14.74,176.88
2244,12.1,3,8,4,1,0,0,4.05,0,0,paid_search,8.26,99.12
2247,10.5,4,15,1,5,0,0,1.4,1,0,organic,7.62,91.44
2254,14.1,1,0,6,4,0,0,0.95,1,2,organic,10.03,120.36
2260,46.2,4,19,4,1,1,1,0.29,0,0,organic,14.01,168.12
2268,16.0,2,6,4,5,2,0,2.71,1,3,organic,8.81,105.72
2271,5.9,5,15,6,1,1,0,0.68,1,1,organic,9.39,112.68
2274,4.5,6,19,1,1,0,0,1.0,1,0,paid_search,8.19,98.28
2288,10.8,6,20,6,5,2,0,1.72,1,3,organic,9.97,119.64
2290,52.6,5,9,1,4,0,0,4.52,0,0,paid_search,8.26,99.12
2292,17.2,3,13,3,7,1,0,1.87,1,1,app_store,9.13,109.56
2297,30.3,6,18,6,1,1,1,0.2,0,0,referral,14.29,171.48
2305,46.1,6,19,4,1,1,2,3.69,1,0,organic,19.62,235.44
2314,11.1,5,5,4,3,0,0,0.63,0,2,organic,9.01,108.12
2318,13.8,5,15,5,8,1,0,0.74,0,1,paid_search,8.62,103.44
2320,34.0,2,7,5,2,0,0,1.66,1,0,organic,8.83,105.96
2322,12.7,7,26,4,1,0,0,2.21,1,1,referral,9.53,114.36
2325,2.8,2,13,6,4,0,0,4.39,1,2,organic,10.06,120.72
2332,12.9,0,9,1,1,1,1,0.88,1,0,paid_search,12.1,145.2
2335,14.0,6,19,5,7,0,0,0.1,0,1,organic,8.38,100.56
2337,22.6,3,16,6,1,0,0,0.93,0,3,organic,9.26,111.12
2342,40.0,2,5,6,6,0,0,4.27,1,0,organic,8.32,99.84
2349,4.2,4,9,4,4,0,0,1.52,0,3,referral,8.47,101.64
2350,19.8,6,26,4,2,0,0,0.23,1,0,paid_search,9.22,110.64
2354,9.5,4,8,4,1,0,0,7.58,1,0,paid_search,8.88,106.56
2355,9.0,1,2,1,6,0,0,2.85,0,1,organic,8.32,99.84
2359,38.8,3,10,6,6,0,0,2.11,1,1,organic,8.73,104.76
2362,3.9,5,14,1,6,1,0,5.52,0,1,paid_search,8.51,102.12
2370,9.1,4,11,4,6,0,2,2.54,1,0,app_store,23.73,284.76
2389,16.0,7,23,6,4,1,0,5.75,1,1,paid_search,10.04,120.48
2394,2.3,5,16,5,6,0,1,3.44,1,0,organic,14.84,178.08
2396,13.3,6,11,2,5,0,0,0.39,0,0,paid_search,7.63,91.56
2397,19.2,5,11,3,5,1,0,0.34,0,3,app_store,8.66,103.92
2400,29.4,1,1,3,8,0,1,4.14,1,0,organic,12.95,155.4
2407,4.5,5,21,1,2,0,0,0.04,1,0,organic,8.68,104.16
2412,11.9,3,9,6,6,0,1,0.98,1,2,organic,13.62,163.44
2427,16.3,2,9,5,3,0,2,2.01,1,0,app_store,20.44,245.28
2428,33.5,6,20,2,8,1,1,1.71,1,0,paid_search,14.0,168.0
2430,7.1,0,1,4,1,1,1,2.67,1,0,paid_search,12.96,155.52
2433,29.9,4,19,2,5,1,1,4.78,0,0,paid_search,14.53,174.36
2437,38.8,3,13,6,3,0,1,0.22,1,0,paid_search,16.39,196.68
2444,19.5,4,3,1,7,2,0,0.89,1,0,paid_search,7.42,89.04
2450,8.9,7,17,1,5,1,0,1.27,1,0,referral,7.31,87.72
2458,19.2,2,2,3,6,0,1,0.91,0,1,paid_search,12.66,151.92
2459,7.4,3,3,3,4,0,2,2.77,1,2,organic,23.19,278.28
2460,11.9,2,0,1,7,1,0,1.81,1,1,app_store,8.27,99.24
2461,4.7,1,11,3,7,0,0,3.6,1,0,paid_search,8.32,99.84
2464,21.7,3,5,6,8,1,2,2.44,1,0,organic,23.26,279.12
2465,26.2,5,13,1,6,0,0,2.16,1,1,organic,8.56,102.72
2472,9.7,6,18,6,7,0,1,1.51,1,2,paid_search,14.59,175.08
2474,28.1,5,15,1,2,0,0,3.25,0,2,organic,7.82,93.84
2480,20.2,4,8,4,2,0,2,3.95,0,0,app_store,20.79,249.48
2483,7.0,2,6,6,6,1,1,1.13,0,0,referral,14.83,177.96
2488,13.5,2,20,5,1,0,1,1.21,1,1,organic,15.69,188.28
2494,18.5,3,10,1,1,0,2,5.32,0,0,referral,20.46,245.52
2501,10.6,3,16,1,5,1,1,4.64,1,0,organic,11.94,143.28
2508,43.5,5,16,4,5,0,0,0.4,0,0,paid_search,8.29,99.48
2509,15.6,6,14,5,7,1,0,2.23,1,2,app_store,9.68,116.16
2515,11.5,4,6,5,7,0,2,2.02,1,0,referral,24.44,293.28
2517,20.7,1,0,5,2,1,0,1.52,1,0,paid_search,9.43,113.16
2529,19.9,3,4,1,5,1,1,3.67,0,1,paid_search,11.79,141.48
2533,29.7,1,0,6,3,0,1,0.36,0,0,app_store,15.85,190.2
2534,10.5,5,24,1,3,0,0,4.98,1,1,referral,7.74,92.88
2540,5.1,1,2,1,3,1,0,0.81,0,1,referral,8.66,103.92
2545,20.5,5,20,3,3,0,0,7.86,1,0,organic,8.89,106.68
2548,38.7,6,20,2,8,0,0,2.36,1,0,organic,8.8,105.6
2557,22.2,5,23,6,3,0,0,4.49,1,1,paid_search,8.46,101.52
2563,53.5,1,5,5,3,0,1,3.38,0,0,organic,14.86,178.32
2566,21.3,4,6,4,4,0,0,3.28,1,0,referral,7.97,95.64
2567,10.1,6,20,3,2,0,1,1.51,1,0,referral,12.4,148.8
2572,13.8,3,7,6,7,2,1,1.41,1,2,organic,14.37,172.44
2577,26.8,6,24,2,1,0,1,0.64,1,0,organic,14.53,174.36
2578,22.7,2,0,1,1,0,0,12.37,1,2,app_store,7.79,93.48
2585,34.4,4,17,5,6,1,0,1.81,1,0,organic,8.93,107.16
2607,19.9,0,1,6,8,0,2,2.95,1,1,referral,24.2,290.4
2612,12.6,3,5,6,2,1,0,2.44,0,1,referral,9.42,113.04
2616,16.9,5,6,5,2,0,1,6.97,0,1,paid_search,15.65,187.8
2620,11.4,4,5,1,6,0,2,0.63,1,1,organic,19.27,231.24
2623,26.5,2,5,6,6,0,1,3.28,1,2,referral,14.26,171.12
2626,23.6,6,9,5,1,0,0,2.84,1,0,organic,9.54,114.48
2632,5.7,3,7,6,8,0,0,1.24,1,0,paid_search,9.39,112.68
2638,48.3,2,8,3,5,0,0,4.13,0,0,paid_search,7.95,95.4
2639,30.0,2,6,3,2,0,0,1.13,0,2,organic,7.73,92.76
2641,17.3,3,12,4,4,0,0,0.49,0,1,organic,8.28,99.36
2649,15.3,6,14,1,5,1,2,0.55,1,1,referral,21.28,255.36
2650,3.3,0,0,3,8,0,1,1.39,1,1,organic,14.62,175.44
2657,9.0,2,0,6,6,0,1,2.71,1,0,paid_search,14.57,174.84
2663,39.2,1,4,4,3,0,0,3.11,0,1,paid_search,8.77,105.24
2664,17.6,4,28,6,1,1,1,2.19,1,1,organic,14.12,169.44
2665,2.1,4,22,6,2,0,0,0.85,1,1,paid_search,9.44,113.28
2674,1.0,2,7,1,8,0,2,1.02,1,1,paid_search,20.39,244.68
2681,17.2,4,4,4,8,0,0,0.14,1,0,organic,7.95,95.4
2685,20.6,4,6,3,5,0,0,1.91,0,0,paid_search,8.34,100.08
2703,17.2,5,25,4,3,0,1,0.1,1,0,referral,13.93,167.16
2721,20.7,2,11,3,4,1,1,0.78,1,0,referral,13.51,162.12
2722,19.5,1,1,1,8,0,0,0.85,1,3,paid_search,8.41,100.92
2731,25.8,1,4,6,8,0,2,0.68,1,1,organic,23.16,277.92
2732,15.3,3,6,1,2,0,0,3.17,0,2,organic,7.99,95.88
2741,6.3,5,16,1,7,0,1,1.36,1,1,referral,12.11,145.32
2759,10.7,4,14,3,2,1,0,5.09,0,1,organic,7.92,95.04
2762,27.7,6,10,4,3,2,2,1.67,1,1,organic,22.57,270.84
2763,48.3,4,9,4,8,0,0,3.05,0,1,organic,8.29,99.48
2770,50.1,1,7,4,7,0,1,1.69,1,1,organic,13.99,167.88
2786,18.9,3,17,5,5,0,0,1.06,1,1,organic,8.92,107.04
2793,39.1,2,8,4,8,0,0,6.56,1,0,organic,8.34,100.08
2795,33.0,1,1,3,4,0,1,1.56,1,0,organic,12.88,154.56
2797,13.0,1,3,6,1,0,1,0.33,1,1,organic,13.83,165.96
2804,11.8,4,17,5,6,0,1,0.52,0,1,paid_search,15.58,186.96
2825,3.3,4,11,1,5,0,0,2.4,1,0,referral,7.76,93.12
2845,29.4,3,9,1,2,0,0,4.76,1,0,organic,8.24,98.88
2849,14.5,3,4,3,7,0,1,0.96,0,0,referral,13.26,159.12
2854,13.6,5,17,5,4,0,1,3.63,1,0,organic,14.02,168.24
2866,25.6,5,24,5,3,0,0,1.89,1,0,paid_search,8.18,98.16
2869,1.8,5,13,1,2,0,0,0.09,0,1,paid_search,8.72,104.64
2875,7.1,5,15,4,5,0,0,2.34,1,0,organic,8.64,103.68
2876,7.9,5,17,5,8,0,0,2.99,1,1,referral,8.19,98.28
2877,36.4,1,1,3,7,2,0,2.25,1,0,organic,8.28,99.36
2880,4.1,3,10,5,4,0,1,2.21,1,1,organic,14.77,177.24
2884,25.9,4,8,2,2,0,1,0.9,0,0,organic,12.55,150.6
2885,4.4,5,16,3,6,2,0,1.43,1,0,app_store,8.99,107.88
2888,3.8,4,15,2,1,0,0,2.71,1,0,paid_search,8.46,101.52
2895,1.0,2,0,2,6,0,0,1.24,1,0,app_store,8.98,107.76
2909,13.7,4,24,4,8,1,1,6.42,0,0,paid_search,15.54,186.48
2915,10.3,5,17,6,3,0,1,1.49,1,0,referral,15.11,181.32
2920,5.5,1,6,3,6,1,0,1.09,1,1,organic,8.15,97.8
2942,3.8,1,4,1,8,0,0,2.21,1,1,organic,8.42,101.04
2948,21.3,4,14,5,7,0,0,4.55,1,0,referral,9.16,109.92
2949,14.4,2,1,5,4,2,1,1.9,1,3,referral,13.41,160.92
2951,4.1,3,15,4,3,0,0,1.42,0,0,referral,8.8,105.6
2953,19.1,2,2,1,5,1,1,6.45,1,1,referral,13.26,159.12
2956,11.6,2,1,6,1,1,0,1.06,1,0,organic,9.25,111.0
2958,4.3,4,13,5,2,0,0,1.8,0,1,paid_search,8.81,105.72
2960,9.7,3,3,1,1,0,1,4.49,1,0,organic,13.88,166.56
2967,6.2,1,8,4,7,1,1,0.18,0,0,paid_search,14.02,168.24
2968,10.5,5,15,1,6,1,1,3.62,1,0,paid_search,13.59,163.08
2970,11.3,6,20,6,7,0,0,2.58,1,3,organic,9.05,108.6
2972,18.1,2,7,5,1,0,0,2.84,0,0,paid_search,8.59,103.08
2975,10.5,5,11,4,7,0,1,3.5,1,1,organic,13.04,156.48
2976,48.1,6,24,3,8,0,0,1.36,1,1,paid_search,8.4,100.8
2977,13.0,5,8,6,2,0,1,0.72,1,0,paid_search,14.67,176.04
2978,31.9,6,9,2,7,0,1,1.24,1,0,paid_search,13.44,161.28
2981,28.5,4,17,4,2,1,1,0.17,0,2,organic,13.84,166.08
2991,18.7,6,7,4,1,3,0,1.94,1,0,app_store,7.93,95.16
2995,6.9,1,7,5,6,0,2,2.78,0,1,organic,23.46,281.52
2996,11.5,2,14,6,1,0,1,1.34,1,0,paid_search,15.21,182.52
3003,24.8,4,3,6,4,1,0,3.02,0,0,referral,8.92,107.04
3008,31.3,6,19,3,4,0,0,0.58,1,0,organic,9.26,111.12
3010,14.3,0,0,2,6,0,0,0.33,1,1,organic,7.63,91.56
3019,21.8,4,8,5,7,0,0,4.54,1,1,paid_search,8.79,105.48
3020,4.1,1,1,3,3,0,0,2.56,1,1,paid_search,9.22,110.64
3023,29.2,6,11,4,6,0,1,8.19,1,0,paid_search,15.03,180.36
3030,11.1,3,20,1,3,1,1,1.48,0,1,organic,12.72,152.64
3032,14.1,3,5,4,6,0,0,2.23,1,1,paid_search,8.0,96.0
3037,0.5,6,17,5,2,1,0,1.19,1,0,paid_search,9.71,116.52
3049,3.4,2,0,5,1,1,0,1.35,1,1,organic,9.05,108.6
3051,19.3,5,25,2,5,1,0,0.54,1,2,organic,8.61,103.32
3052,30.3,6,16,5,3,0,0,2.89,1,0,referral,9.75,117.0
3063,20.3,5,16,5,3,1,1,7.5,0,0,organic,13.24,158.88
3071,17.0,0,0,1,7,1,1,2.03,0,0,paid_search,12.42,149.04
3075,4.4,4,6,3,3,0,1,3.67,1,1,paid_search,13.32,159.84
3094,35.3,6,23,2,7,0,0,5.74,1,0,organic,8.52,102.24
3100,14.6,5,14,2,3,1,0,0.53,0,0,paid_search,8.4,100.8
3108,18.1,1,7,3,4,1,1,2.59,0,0,organic,13.67,164.04
3109,47.8,6,14,6,7,0,2,3.28,0,1,organic,22.88,274.56
3112,9.2,7,15,1,4,0,1,6.14,1,3,referral,11.87,142.44
3113,9.2,5,9,2,4,0,1,1.18,1,1,paid_search,13.89,166.68
3129,11.4,0,2,4,3,0,1,1.26,1,0,paid_search,13.77,165.24
3136,6.2,5,9,6,7,0,1,10.28,1,0,organic,14.91,178.92
3146,21.0,3,6,3,3,0,0,2.78,0,0,paid_search,7.71,92.52
3154,8.7,2,3,5,3,0,2,1.63,0,0,organic,21.08,252.96
3161,14.7,6,20,2,7,1,0,5.62,1,0,organic,8.29,99.48
3162,8.9,1,0,6,7,1,1,0.46,1,3,organic,15.52,186.24
3164,30.0,5,18,3,6,1,0,0.44,1,1,referral,7.84,94.08
3165,25.3,4,26,3,2,0,2,5.0,0,0,paid_search,23.18,278.16
3174,42.1,2,7,3,4,2,0,1.88,1,0,organic,9.29,111.48
3178,13.3,2,13,3,8,0,0,3.69,1,0,referral,8.16,97.92
3186,3.4,2,3,3,4,0,0,1.93,1,1,organic,8.57,102.84
3190,14.9,1,1,3,3,2,1,0.59,0,1,paid_search,13.95,167.4
3193,14.6,2,8,1,6,0,1,0.15,1,1,referral,13.37,160.44
3201,7.9,2,1,1,1,0,1,0.81,1,0,organic,12.93,155.16
3204,12.3,5,13,5,6,0,1,3.22,0,0,organic,15.17,182.04
3208,19.2,2,4,3,6,2,1,4.15,1,0,organic,13.41,160.92
3212,10.8,1,0,4,7,1,0,5.96,1,0,app_store,9.21,110.52
3214,9.8,3,8,2,3,0,1,1.82,0,1,paid_search,12.95,155.4
3221,19.7,5,10,2,6,1,2,2.72,0,1,referral,21.15,253.8
3225,28.3,6,12,6,3,0,0,1.11,1,0,organic,9.26,111.12
3228,16.7,5,14,3,4,1,0,1.33,0,0,organic,8.5,102.0
3232,6.8,4,7,3,5,0,1,0.2,1,0,referral,14.47,173.64
3238,11.9,7,28,6,5,0,0,0.35,1,1,organic,8.91,106.92
3239,18.3,1,0,2,5,1,0,2.36,1,2,paid_search,8.53,102.36
3240,2.8,2,5,2,8,0,0,3.39,0,0,organic,8.83,105.96
3251,14.8,2,12,1,7,0,0,0.42,1,0,organic,7.49,89.88
3253,25.1,4,18,2,1,0,0,4.3,0,0,organic,8.89,106.68
3256,20.0,5,12,1,4,0,0,0.56,1,0,organic,8.22,98.64
3257,34.8,4,21,4,1,0,0,2.76,0,0,referral,8.08,96.96
3258,8.9,3,7,6,5,0,0,2.82,1,0,organic,8.42,101.04
3260,2.4,1,2,2,2,1,2,3.31,0,2,organic,18.75,225.0
3261,1.3,4,16,6,8,1,0,1.97,1,0,organic,8.34,100.08
3266,7.2,1,2,2,7,0,0,0.28,1,0,organic,8.66,103.92
3267,19.2,6,19,2,6,2,0,1.84,1,0,organic,7.69,92.28
3273,13.1,6,17,5,8,0,2,0.89,1,1,paid_search,22.46,269.52
3282,7.0,6,10,2,4,1,1,3.88,1,0,organic,14.23,170.76
3284,6.8,6,18,4,2,0,0,4.85,1,0,organic,9.53,114.36
3300,15.2,2,10,5,4,1,0,3.38,1,0,paid_search,8.41,100.92
3306,36.2,1,0,2,3,1,1,3.45,0,1,app_store,13.91,166.92
3309,48.7,5,27,5,8,0,0,1.52,1,1,organic,8.13,97.56
3311,37.3,5,14,5,3,0,0,2.34,1,2,organic,9.8,117.6
3316,13.0,0,1,3,3,2,0,10.01,1,0,app_store,7.86,94.32
3318,33.9,3,11,2,7,0,1,1.29,0,1,organic,13.88,166.56
3325,41.5,4,9,2,4,0,2,1.71,1,1,organic,19.65,235.8
3330,14.6,1,0,1,3,1,1,2.21,1,0,referral,13.05,156.6
3335,31.1,4,14,3,8,0,1,1.23,1,0,paid_search,13.9,166.8
3338,7.9,5,26,4,5,0,0,1.33,1,1,paid_search,8.35,100.2
3346,6.8,2,5,6,6,0,0,3.91,0,0,paid_search,9.66,115.92
3347,3.7,7,17,5,7,1,0,0.78,0,2,organic,9.18,110.16
3348,14.0,6,22,4,4,0,0,3.78,1,0,paid_search,9.51,114.12
3349,21.7,4,13,3,7,0,0,5.02,1,0,organic,9.01,108.12
3353,17.1,6,20,3,6,0,1,2.99,1,0,organic,14.43,173.16
3358,41.7,3,12,1,4,0,1,2.54,1,0,organic,11.79,141.48
3369,1.8,2,8,5,7,0,1,0.09,1,0,paid_search,14.04,168.48
3370,12.6,7,14,6,5,2,1,2.08,1,1,paid_search,15.57,186.84
3375,8.6,3,17,2,2,2,1,5.74,0,0,organic,13.79,165.48
3378,56.6,5,9,4,1,0,1,5.75,1,0,app_store,13.93,167.16
3390,19.2,6,21,3,4,0,0,0.94,1,0,organic,8.8,105.6
3397,12.2,6,8,3,7,0,1,1.2,1,1,organic,13.63,163.56
3400,20.3,2,10,4,3,0,0,6.63,0,1,referral,8.86,106.32
3402,7.4,0,0,3,6,0,0,1.74,1,1,referral,8.08,96.96
3405,11.5,0,1,1,8,0,1,1.09,1,1,organic,13.49,161.88
3410,7.4,4,11,2,5,0,0,0.29,1,0,app_store,7.95,95.4
3416,23.7,6,13,5,7,1,0,2.19,0,0,organic,8.61,103.32
3430,13.0,3,14,5,7,0,0,1.79,1,0,paid_search,9.53,114.36
3436,11.8,3,7,3,8,1,0,3.67,1,1,referral,8.73,104.76
3438,16.9,5,10,1,7,0,1,2.17,1,1,referral,13.6,163.2
3446,4.2,4,10,1,7,0,0,1.04,1,0,organic,7.74,92.88
3447,57.1,0,1,1,7,0,0,0.27,1,0,referral,7.57,90.84
3456,28.9,3,24,5,8,0,0,2.66,1,2,referral,8.1,97.2
3465,33.2,2,11,1,1,0,0,0.74,1,3,paid_search,8.32,99.84
3471,2.5,3,4,2,1,0,2,0.6,0,0,app_store,20.24,242.88
3477,3.8,5,8,4,6,0,0,1.62,1,1,organic,8.51,102.12
3483,36.7,1,8,4,6,1,0,4.51,1,1,organic,8.46,101.52
3487,52.6,3,10,1,5,0,1,2.15,1,0,organic,13.83,165.96
3507,17.4,2,3,5,5,0,1,2.97,0,0,referral,13.31,159.72
3509,10.9,3,4,4,2,1,0,2.99,1,1,referral,8.95,107.4
3518,16.5,6,16,3,7,1,2,0.23,1,0,paid_search,21.83,261.96
3536,17.8,4,25,3,7,0,1,1.19,0,0,organic,13.31,159.72
3540,13.0,1,8,1,3,0,1,1.89,1,1,referral,13.91,166.92
3547,5.1,4,16,6,4,0,1,0.89,1,1,organic,13.51,162.12
3560,25.9,5,15,1,1,0,1,0.56,1,1,app_store,11.93,143.16
3564,6.2,3,7,5,6,0,0,0.31,0,0,organic,8.54,102.48
3597,15.1,0,0,6,6,0,1,2.31,1,0,organic,15.22,182.64
3600,29.1,5,11,3,4,0,0,1.72,1,0,app_store,8.96,107.52
